"Transaction Start Date","Agent","Chat Duration","Teams","Session Name","Chat Closed By","Interactive Chat","Browser","Operating System","Geo","Response Time of Agent","Response time of Visitor","Transaction End Date","Customer Rating","Customer Comment","Transferred Chat","Customer Wait Time","Text"
"6/8/2018 23:49","Zenah","0:15:29","Mobile Service Team","Session:2057187618:23114","Customer","1","Other","Android 7.1.1","null","0:01:09","0:01:53","7/8/2018 0:07","10","Yes Resolved","","0:00:01","I have a single Qantas issued ticket YYZ-MEL via LAX. The YYZ-LAX portion is on a AA coded flight and LAX-MEL is on a Qantas coded flight. I believe online check-in must be done with the first airline (AA) using their reference number. Can anyone confirm this? Also, does anyone know if online check-in with AA 24 hrs before their flight allows printing of boarding passes and seat allocations for both flights or can this only be done 24 hrs before the second Qantas flight? "
"6/8/2018 23:49","Decimus","0:12:13","Mobile Service Team","Session:2057187615:23172","System","1","Other","11.0.3","null","0:00:40","0:00:39","7/8/2018 0:02"," "," ","","0:00:02",""
"6/8/2018 23:49","Charlie","0:01:19","Sales Team","Session:2057187647:23077","Customer","1","mobile_safari~11","iOS-11.3","Australia","0:00:00","0:00:25","6/8/2018 23:51"," "," ","","0:00:00","always wanted to go to Thailand. What are the restrictions?"
"6/8/2018 23:49","Rebel","1:13:38","Mobile Technical Team","Session:2057187615:23161","Customer","1","Other","MacOS","Australia","0:01:06","0:00:29","7/8/2018 1:14","0","Did Not Resolve","1","0:00:25"," Is this something she will enjoy? Are the fly by security lines that useful? "
"6/8/2018 23:49","Berenice","0:09:02","Mobile Technical Team","Session:2057187648:23046","Customer","1","Other","Android 8.0.0","null","0:01:04","0:00:35","7/8/2018 0:00","4","Did Not Resolve","","0:00:53","My father has a lightweight Wheelchair which fold down and goes into a zipped bag. He would like to take it away with him this year  Can anyone tell the procedure for doing this? When do i take him out of it, who takes it when we get on the plane and lastly does it come through on the belt with cases?"
"6/8/2018 23:49","Delmira","0:06:53","Mobile Service Team","Session:2057187648:23054","Customer","1","Other","MacOS","Australia","0:00:22","0:00:49","6/8/2018 23:56"," "," ","","0:00:01","So does anyone have recent photos of Cabana Airlines?? "
"6/8/2018 23:49","Karren","0:00:42","Mobile Service Team","Session:2057187640:2514","Customer","","c~68.0.3440.85","Android-5.1","Australia","0:00:00","0:00:00","6/8/2018 23:49"," "," ","","0:00:01","We have just 1 h 50m in Miami. Are we need to go through custom and/or immigration? Is this enough time for transit?"
"6/8/2018 23:49","Annika","0:45:49","Sales Team","Session:2057187616:18250","Representative","1","c~68.0.3440.84","Windows-7","Australia","0:00:19","0:00:34","7/8/2018 0:34","8","No question","","0:00:00","I  read an article in a magazine with a bunch of fare watching web sites. Anyone use sites like this? If so, what are they?"
"6/8/2018 23:49","Aaron","0:40:48","Sales Team","Session:2057187615:23156","Customer","1","Firefox","Windows","Australia","0:01:23","0:01:06","7/8/2018 0:34","0","No question","","0:00:01","Has anyone had any problems with the seat booking arrangements for the A380 from LON to SIN?"
"6/8/2018 23:49","Nicole","0:05:51","Sales Team","Session:2057187647:23064","Representative","1","Safari","MacOS","Australia","0:01:00","0:00:27","6/8/2018 23:54"," "," ","","0:00:00","Does anyone use this? With what airline? "
"6/8/2018 23:49","Abidan","0:17:04","Mobile Service Team","Session:2057187647:23063","Representative","1","c~67.0.3396.87","iOS-11.4","Australia","0:00:25","0:00:33","7/8/2018 0:06"," "," ","","0:00:01","how easy it is to upgrade at the airport on BA? "
"6/8/2018 23:48","Tugenda","0:20:14","Mobile Service Team","Session:2057187618:23097","Representative","1","c~68.0.3440.84","Windows-10","Australia","0:00:41","0:01:00","7/8/2018 0:09"," "," ","","0:00:00","I have been hearing stories of TSA officers confiscating such solution in carry on baggage and The reasoning is that hydrogen peroxide can potentially be used as an explosive. I am wondering what people's experiences are with this?"
"6/8/2018 23:48","Leonard","0:21:12","Fixed Technical Team","Session:2057187647:23059","System","1","Other","Android 8.0.0","null","0:01:08","0:00:58","7/8/2018 0:13"," "," ","","0:00:01","Can anyone list a specific URL where you can Pre-pay the Vueling baggage fees, Information please on the cost,, weight and dimensions is also needed."
"6/8/2018 23:48","Pax","0:03:05","Mobile Service Team","Session:2057187618:23088","Representative","","Mobile Safari 11.0","iOS-11.3","Philippines","0:00:00","0:00:00","6/8/2018 23:51"," "," ","","0:00:01","is a 757 having seat back screens or is it still using the old Isle drop down screens. since when has a flight 6 hrs possible more with head winds been deemed short haul ,"
"6/8/2018 23:48","Paisley","0:31:46","Mobile Service Team","Session:2057187618:23087","Customer","1","mobile_safari~9","iOS-9.3.5","Australia","0:00:31","0:01:12","7/8/2018 0:20","8","Multiple Contacts to Resolve","1","0:00:03","whether airlines still allow booking/ purchasing flights with stopovers (for several days)"
"6/8/2018 23:48","Saelac","0:03:06","Mobile Service Team","Session:2057187615:23146","Representative","","Other","MacOS","Belgium","0:00:00","0:00:00","6/8/2018 23:51"," "," ","","0:00:01","Where is the best place to look for best routes and prices? "
"6/8/2018 23:48","Seb","0:04:10","Sales Team","Session:2057187648:23037","System","1","c~68.0.3440.84","Windows-8.1","Australia","0:00:38","0:00:27","6/8/2018 23:55"," "," ","","0:00:01","If we both book round-trip, can I simply reschedule my return flight for a fee? "
"6/8/2018 23:48","Sarah","0:02:17","Sales Team","Session:2057187647:23053","Customer","","mobile_safari~11","iOS-11.2.6","Australia","0:00:00","0:00:00","6/8/2018 23:51"," "," ","","0:00:00"," if the conditions are bad could we change our departure airport or is it just a straight cancellation? "
"6/8/2018 23:48","Megan","0:01:32","Sales Team","Session:2057187614:23168","System","","Other","Linux","null","0:00:00","0:00:00","6/8/2018 23:49"," "," ","","0:00:00","I plan to go to Zurich via Seattle and it appears Icelandair has a good flight going there in their booking site but it is showing a 35 mins plane change at KEF. Is it possible ?"
"6/8/2018 23:48","Miles","0:17:37","Fixed Service Team","Session:2057187640:2507","Customer","1","Other","11.4.1","null","0:00:29","0:00:22","7/8/2018 0:06"," "," ","1","0:00:03",""
"6/8/2018 23:48","zhara","0:40:08","Mobile Service Team","Session:2057187648:23030","Customer","1","Other","11.4.1","null","0:01:08","0:01:11","7/8/2018 0:29"," "," ","","0:00:00",""
"6/8/2018 23:48","Ken","0:09:10","Mobile Service Team","Session:2057187616:18239","Customer","1","Other","Linux","Australia","0:00:15","0:01:13","6/8/2018 23:57","10","Multiple Contacts to Resolve","1","0:00:02","Any ideas on who to contact to speed up the process of getting my baggage repaired/making a claim?"
"6/8/2018 23:47","Avee","0:24:59","Fixed Service Team","Session:2057187648:23029","Customer","1","Other","Android 8.0.0","null","0:00:29","0:01:19","7/8/2018 0:13","10","Yes Resolved","","0:00:01","how do i purchase luggage? "
"6/8/2018 23:47","Rick","0:12:32","Sales Team","Session:2057187647:23043","Customer","1","Other","Linux","Australia","0:00:34","0:00:27","7/8/2018 0:01"," "," ","","0:00:00","Or would the person who booked it have to do it? If you have a reference number, would you be able to check in just yourself or would you have to check in everyone or can each family group/couple within that booking just sort their own OLCI and choose seats?"
"6/8/2018 23:47","Megan","0:14:40","Sales Team","Session:2057187614:23160","Representative","1","Other","MacOS","Australia","0:00:21","0:00:35","7/8/2018 0:02"," "," ","","0:00:01","Which one you pick?"
"6/8/2018 23:47","Rhodora","0:10:44","Fixed Service Team","Session:2057187618:23074","Representative","1","Other","Linux","Australia","0:00:56","0:01:05","6/8/2018 23:58"," "," ","","0:00:01","i take regular medication will i need any notification of this to show the airline we are travelling to australia with qatar airlines"
"6/8/2018 23:47","Mini","0:29:39","Fixed Service Team","Session:2057187615:23129","System","1","mobile_safari~11","iOS-11.4.1","Australia","0:00:30","0:00:18","7/8/2018 0:19"," "," ","","0:00:01",""
"6/8/2018 23:47","Genie","0:32:48","Mobile Service Team","Session:2057187648:23021","Customer","1","Other","11.4.1","null","0:01:06","0:01:02","7/8/2018 0:22"," "," ","","0:00:01",""
"6/8/2018 23:47","George","0:28:27","Mobile Service Team","Session:2057187648:23018","Customer","1","Other","11.4.1","null","0:00:52","0:00:39","7/8/2018 0:16","10","Yes Resolved","","0:00:01","I have booked 4 flights and have paid for 15kilo luggage i usually take 3 cases 2 large with 25 kilo each and the other with 10,but not sure if this is allowed with this airline."
"6/8/2018 23:47","Jace","0:01:32","Fixed Service Team","Session:2057187615:23121","System","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 23:48"," "," ","","0:00:00","I am travelling from Europe to Rio de Janeiro, and would like to get an advice on the comfort of the Business Class. "
"6/8/2018 23:47","Jaime","0:26:22","Mobile Service Team","Session:2057187640:2499","System","1","Other","11.4","null","0:00:55","0:00:41","7/8/2018 0:13"," "," ","","0:00:01",""
"6/8/2018 23:47","Raffy","0:07:06","Fixed Service Team","Session:2057187618:23063","Customer","1","Other","Android 8.0.0","null","0:00:16","0:01:26","6/8/2018 23:54","6","Yes Resolved","","0:00:01","possibility of flying to Kenya - any good ?"
"6/8/2018 23:46","Garin","0:39:26","Mobile Service Team","Session:2057187614:23148","Customer","1","Other","11.4.1","null","0:01:05","0:01:02","7/8/2018 0:29"," "," ","","0:00:01","I requested a schedule change and  it has been a month and Bravofly keep saying 'your request has been forwarded to the schedule change department' and we will be notified. Can anyone help me with anything I can do"
"6/8/2018 23:46","Sakarias","0:03:06","Mobile Service Team","Session:2057187647:23028","Representative","","Other","11.4.1","null","0:00:00","0:00:00","6/8/2018 23:50"," "," ","","0:00:01",""
"6/8/2018 23:46","Able","0:04:52","Mobile Service Team","Session:2057187648:23012","Customer","1","Other","11.0.3","null","0:00:31","0:00:32","6/8/2018 23:51"," "," ","","0:00:01","can a party of three check in with just one smartphone?"
"6/8/2018 23:46","Gerty","0:27:00","Mobile Service Team","Session:2057187615:23116","System","1","Other","11.4.1","null","0:01:18","0:01:53","7/8/2018 0:16"," "," ","","0:00:01",""
"6/8/2018 23:46","Berenice","0:03:05","Mobile Technical Team","Session:2057187614:23129","Representative","","Chrome 67.0.3396.99","Windows-10","Australia","0:00:00","0:00:00","6/8/2018 23:50"," "," ","","0:00:43",""
"6/8/2018 23:46","Kim","0:09:05","Mobile Service Team","Session:2057187614:23141","Customer","1","Other","Android 5.1.1","null","0:00:26","0:01:01","7/8/2018 0:01","9","Yes Resolved","","0:00:01","We are looking at going to Thailand over Easter next year "
"6/8/2018 23:46","Khurt","0:00:58","Mobile Service Team","Session:2057187647:23019","System","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 23:47"," "," ","","0:00:01",""
"6/8/2018 23:46","Georgia","0:21:19","Mobile Service Team","Session:2057187647:23018","Representative","1","samsung_browser~7.2","Android-7","Australia","0:00:22","0:00:32","7/8/2018 0:07"," "," ","","0:00:01","Can anyone recommend hotel near Heathrow?"
"6/8/2018 23:46","Hershey","0:44:55","Mobile Service Team","Session:2057187640:2494","Customer","1","Other","Android 8.0.0","null","0:00:49","0:00:59","7/8/2018 0:32"," "," ","1","0:00:01",""
"6/8/2018 23:46","Ney","0:01:07","Mobile Service Team","Session:2057187614:23136","Customer","","Other","Android 8.0.0","null","0:00:00","0:00:00","6/8/2018 23:48"," "," ","","0:00:00","We will be flying from Ireland.we are undecided whether to go straight to OZ or stop on route for a night or 2. dreading the flight...is it terrible???We are wondering should we just keep going and get it over with as soon as we can. which is the quickest way to get to Oz.....the fastest flight with the least stops on way over. Cairns is meant to be the best place to start and we will make our way down to Sydney....should we go the other way round...syd to cns?? does it matter?? "
"6/8/2018 23:46","Zorro","0:09:22","Mobile Service Team","Session:2057187618:23047","System","1","Other","11.4.1","null","0:00:19","0:01:29","6/8/2018 23:58"," "," ","","0:00:01","We will be flying to Paris in a couple of weeks, Singapore airlines Business class , aircraft Airbus A380-800. Any advice about seats "
"6/8/2018 23:46","Bruno","0:03:05","Fixed Service Team","Session:2057187648:22997","Representative","","Other","Android 8.1.0","null","0:00:00","0:00:00","6/8/2018 23:49"," "," ","","0:00:01","any recommendation for a good company that operate this route: CMN -IST?"
"6/8/2018 23:45","Plato","0:29:06","Mobile Service Team","Session:2057187615:23103","Representative","1","Other","Android 8.0.0","null","0:01:20","0:00:44","7/8/2018 0:15"," "," ","","0:00:01","What is the better option? Flying on an overnight flight and arriving early in the morning and hoping to get an early check in if not already pre-arranged or day flight and arriving late evening."
"6/8/2018 23:45","Garan","0:11:38","Mobile Service Team","Session:2057187615:23101","Customer","1","Other","11.4.1","null","0:00:23","0:00:41","7/8/2018 0:08"," "," ","","0:00:01"," what type of plane fly's from Edmonton,Alberta>Punta Cana?? "
"6/8/2018 23:45","Braylon","0:32:41","Fixed Technical Team","Session:2057187616:18218","System","1","samsung_browser~7.2","Android-7","Australia","0:00:37","0:00:59","7/8/2018 0:24"," "," ","","0:00:01","I booked a flight with fly.co.uk am I one of the lucky ones who hasn't run into trouble?"
"6/8/2018 23:45","Adrian","0:26:06","Sales Team","Session:2057187618:23038","System","1","c~68.0.3440.85","Android-5.1","Australia","0:00:44","0:00:40","7/8/2018 0:12"," "," ","","0:00:00",""
